,file_path,transcript
160339,data/mathwriting-2024/train/b6638d6a1beb9452.inkml,"(C^{n},0)\rightarrow(C,0)"
160340,data/mathwriting-2024/train/592e79dffaefdc63.inkml,\overline{P}
160341,data/mathwriting-2024/train/34841c48cdd2a7c1.inkml,V_{q}=\frac{2\pi e^{2}}{\epsilon qL^{2}}
160342,data/mathwriting-2024/train/716ea4965d4fa123.inkml,y_{ceil}=\sqrt{2}
160343,data/mathwriting-2024/train/f06b0fa663dfec33.inkml,\lambda_{g}^{m}
160344,data/mathwriting-2024/train/266a33b4fc533558.inkml,"\tilde{Q}(1,N_{f})_{-1/(N_{f}-N_{c}),N_{c}/N_{f}}"
160345,data/mathwriting-2024/train/d0ea37b45c489be4.inkml,x_{1}^{t_{1}}...x_{r}^{t_{r}}y_{1}^{s_{1}}...y_{c}^{s_{c}}
160346,data/mathwriting-2024/train/9d3e9b9a2b33d078.inkml,l^{l^{\cdot^{\cdot^{l^{b}}}}}
160347,data/mathwriting-2024/train/540aa04deecf6f01.inkml,G\underline{A}
160348,data/mathwriting-2024/train/d861fd88212766d9.inkml,u=\frac{x-b}{c\sqrt{2}}
160349,data/mathwriting-2024/train/922371c872f658dc.inkml,f(\lambda|\phi=0)=\frac{1}{2\pi}
160350,data/mathwriting-2024/train/6cc3f36d75694654.inkml,\hat{q}
160351,data/mathwriting-2024/train/ec0b35300599be14.inkml,t=log(x)
160352,data/mathwriting-2024/train/94fc6d528949a9f1.inkml,BFD=F-\frac{e}{n}
160353,data/mathwriting-2024/train/5f582b65f953945c.inkml,\frac{32}{27}\sqrt[3]{2}
160354,data/mathwriting-2024/train/88456fa43660b387.inkml,|t_{\lambda+1}-t_{\lambda}|<\frac{1}{2}|t_{\lambda}|
160355,data/mathwriting-2024/train/ff64926567f6903a.inkml,y
160356,data/mathwriting-2024/train/6202415b82d7e098.inkml,n=\frac{N}{Avogadro}
160357,data/mathwriting-2024/train/9d8c2307da57c9d4.inkml,\frac{\partial r_{i}}{\partial\beta_{j}}
160358,data/mathwriting-2024/train/4d5295c235b9457e.inkml,(\begin{matrix}n\\ 3\end{matrix})-\lfloor\frac{n}{2}X\rfloor
160359,data/mathwriting-2024/train/732cb1b01e3276c4.inkml,"((s,1),(t,1))"
160360,data/mathwriting-2024/train/b9592af7672bd214.inkml,z=\pm\sqrt{5}
160361,data/mathwriting-2024/train/599cac22a1944ba1.inkml,x\notin A
160362,data/mathwriting-2024/train/782b99ff16fc410e.inkml,P_{b}=Q(\sqrt{\frac{2E_{b}}{N_{0}}})
160363,data/mathwriting-2024/train/5dbbfd485e257e8b.inkml,S^{0}=-S1
160364,data/mathwriting-2024/train/fbd3eec7e4b95624.inkml,\lambda=\frac{1}{2}(p\pm\sqrt{\Delta})
160365,data/mathwriting-2024/train/e855652c2029924f.inkml,(\frac{132}{6}-\frac{7}{408}-159)
160366,data/mathwriting-2024/train/1d8f78c3e49dc394.inkml,\frac{d\psi}{dx}
160367,data/mathwriting-2024/train/796760fb1081f3c4.inkml,[\begin{matrix}A&0\\ 0&B\end{matrix}]
160368,data/mathwriting-2024/train/974649681acf78de.inkml,\sqrt{2}\approx1.41421
160369,data/mathwriting-2024/train/9b38107ea6f3f043.inkml,\bigcup_{t\in T}[T]=X
160370,data/mathwriting-2024/train/ba79aab3f87ddcbb.inkml,\frac{\sqrt{5+2\sqrt{5}}}{2}
160371,data/mathwriting-2024/train/3be16021213acea5.inkml,g(t)=\delta_{0}(t)
160372,data/mathwriting-2024/train/bc1a202e52a0879f.inkml,-\hat{k}
160373,data/mathwriting-2024/train/7b1a65fda6bdd00e.inkml,\frac{K(t)}{Y(t)}=k(t)^{1-\alpha}
160374,data/mathwriting-2024/train/93710b0587c56e4c.inkml,\sqrt{\frac{\hat{p}(1-\hat{p})}{n}}
160375,data/mathwriting-2024/train/b25c088b227a7f90.inkml,q_{y=0}=1-\hat{y}
160376,data/mathwriting-2024/train/2b56eb2954cf46f3.inkml,:tan^{-1}(\frac{2}{3}tan\phi^{\prime})
160377,data/mathwriting-2024/train/63cc8a1d1a8dc35e.inkml,\frac{\hat{p}}{\hat{q}}
160378,data/mathwriting-2024/train/4e1e9b0a50c94004.inkml,497/132^{(7\cdot152)^{\sqrt{202}}}
160379,data/mathwriting-2024/train/56e62e1b058bd3a5.inkml,a:=d_{1}-d_{2}>0
160380,data/mathwriting-2024/train/94e30ab3eeec419c.inkml,b=\sqrt{c^{2}-a^{2}}
160381,data/mathwriting-2024/train/6cb6142fe6a0be92.inkml,\frac{dQ_{T}}{dQ_{*}}
160382,data/mathwriting-2024/train/c83ebc3772a179a4.inkml,w_{ij}^{\prime}=w_{ij}-y_{j}+y_{i}
160383,data/mathwriting-2024/train/d1fc8e6f766e8b70.inkml,f=\frac{1}{1-x^{2}}
160384,data/mathwriting-2024/train/ee9c921bde2dd937.inkml,f_{H}=\frac{v}{2\pi}\sqrt{\frac{A}{V_{0}L_{eq}}}
160385,data/mathwriting-2024/train/c22b1c3313ab1ab4.inkml,\frac{10\cdot6}{448}\cdot\frac{7}{185}
160386,data/mathwriting-2024/train/fd667953f3abdcef.inkml,\int_{a}^{b}f(x)dx
160387,data/mathwriting-2024/train/5027446ccdaf7493.inkml,\frac{\sigma\Gamma(\alpha-\gamma)\Gamma(1+\gamma)}{\Gamma(\alpha)}
160388,data/mathwriting-2024/train/cde1b81015b6a0b2.inkml,(\begin{matrix}100\\ 3\end{matrix})
160389,data/mathwriting-2024/train/08fb7779d8c89c32.inkml,A\rightarrow B/C\_D
160390,data/mathwriting-2024/train/a086b627023788d7.inkml,\frac{397}{181}+157+79^{2}+17
160391,data/mathwriting-2024/train/01329fba933c6b0f.inkml,"\phi:(x,y)\mapsto(x^{q},y^{q})"
160392,data/mathwriting-2024/train/b86e4f32af4b9055.inkml,X\rightarrow X/Z
160393,data/mathwriting-2024/train/defa55e1eb25e594.inkml,\mathbb{R}\otimes_{\mathbb{Z}}\mathbb{R}
160394,data/mathwriting-2024/train/e76fb7d126e1c596.inkml,\int ydA=0
160395,data/mathwriting-2024/train/d50c9bbadda31c24.inkml,U_{0}=[\begin{matrix}0&1\\ 1&0\end{matrix}]
160396,data/mathwriting-2024/train/f63e47a3e182a9e8.inkml,(\begin{matrix}i&0\\ 0&-i\end{matrix})
160397,data/mathwriting-2024/train/a0111ad2a6580deb.inkml,\Theta_{(\varphi_{\lambda})}
160398,data/mathwriting-2024/train/6bf33c14428419d8.inkml,m(y|\eta)
160399,data/mathwriting-2024/train/8e9797f7d9d40e6e.inkml,\hat{p}_{o}
160400,data/mathwriting-2024/train/b512ba513db695b5.inkml,a=\frac{-10bd}{c}
160401,data/mathwriting-2024/train/dcb9ef5c8fc14254.inkml,B_{k}=A_{I\cup\{k\}}
160402,data/mathwriting-2024/train/7b2df750ca50d723.inkml,f_{xx}=\frac{d^{2}f}{dx^{2}}
160403,data/mathwriting-2024/train/bd7aa98407a3e710.inkml,\frac{\partial C}{\partial r}
160404,data/mathwriting-2024/train/20e912f7055bc0e8.inkml,"G(\eta|\chi,\nu)"
160405,data/mathwriting-2024/train/e7c77150c296c75e.inkml,"\int^{c\in C}F(c,c)"
160406,data/mathwriting-2024/train/9e42ce6a8d3169de.inkml,e^{-\frac{3}{5}(\frac{log\frac{x}{x_{4}}}{log\upsilon})^{5}}
160407,data/mathwriting-2024/train/cce0013091cabe56.inkml,e^{-x^{2}}sin(\frac{x}{n})
160408,data/mathwriting-2024/train/29de4f2c7a404a74.inkml,\hat{\alpha}>\hat{\beta}
160409,data/mathwriting-2024/train/75805966f1eb5797.inkml,"a\hat{x},a\hat{y},a\hat{z}"
160410,data/mathwriting-2024/train/3963da6af7cc7901.inkml,A=3\sqrt{25+10\sqrt{5}}a^{2}
160411,data/mathwriting-2024/train/dee937629046c72b.inkml,n^{2}-3n+4
160412,data/mathwriting-2024/train/fa513a229c03659e.inkml,2^{2^{2^{2^{74}}}}
160413,data/mathwriting-2024/train/c3a419b2e797d8ae.inkml,"k_{1},k_{2},k_{3}"
160414,data/mathwriting-2024/train/24a8dcb2592387a6.inkml,Fn_{L}=\frac{u}{\sqrt{gL}}
160415,data/mathwriting-2024/train/f74a5d621a7b330e.inkml,a^{a^{-^{-^{a^{a}}}}}
160416,data/mathwriting-2024/train/16d86c9e2a800b29.inkml,2^{2^{2^{p^{a}}}}
160417,data/mathwriting-2024/train/402f4da35d1f3a06.inkml,\frac{(9-3/396)}{(119+493)}
160418,data/mathwriting-2024/train/a5d521ced9b4daec.inkml,(\begin{matrix}r+1\\ 2\end{matrix})
160419,data/mathwriting-2024/train/7f220892e167c42e.inkml,\frac{dS}{dT}
160420,data/mathwriting-2024/train/bd47b979afbef849.inkml,|trh|=2cosh\frac{L}{2}
160421,data/mathwriting-2024/train/c58792e2e0fe2d87.inkml,"\Sigma(k,i\omega_{n})"
160422,data/mathwriting-2024/train/1e26f2225baa8799.inkml,\frac{R}{G}\gg\frac{L}{C}
160423,data/mathwriting-2024/train/c66a9c4e6989d08e.inkml,\int_{-\infty}^{x_{1}}
160424,data/mathwriting-2024/train/3ee350d60ee63d5e.inkml,((\begin{matrix}2n-2\\ n-1\end{matrix})/n!)^{2}
160425,data/mathwriting-2024/train/c6cea7eb392bb486.inkml,G_{I}=\frac{K_{I}^{2}}{E^{\prime}}
160426,data/mathwriting-2024/train/bf89846008217469.inkml,F=\prod_{i=1}^{m}F_{i}
160427,data/mathwriting-2024/train/a047c899f062c851.inkml,\frac{\partial u_{i}}{\partial p_{j}}\ge0
160428,data/mathwriting-2024/train/b634f6f3c36f9bb2.inkml,f(x)=0\forall x\notin\Omega
160429,data/mathwriting-2024/train/62f01a58c352bdda.inkml,dr=1+[B]/K_{B}
160430,data/mathwriting-2024/train/295951c6859f73b2.inkml,\int_{-N}^{N}f(x)dx
160431,data/mathwriting-2024/train/6c42dba092365f3e.inkml,\Gamma
160432,data/mathwriting-2024/train/1d222a2b19af1c78.inkml,(\frac{\frac{3}{492}}{149})^{{6^{202}}^{8}}
160433,data/mathwriting-2024/train/13ba8b13d609977e.inkml,\int_{-3}^{0}(3)dx
160434,data/mathwriting-2024/train/c66fca15bdaa3fb7.inkml,E=\frac{ti^{4}}{\sqrt{6-\frac{v^{4}}{i^{4}}}}
160435,data/mathwriting-2024/train/866b8dc7c5e27681.inkml,{94^{\sqrt{6}}-92}^{(229\cdot10)}
160436,data/mathwriting-2024/train/8a044398f164cdc1.inkml,\frac{\partial Y}{\partial L}
160437,data/mathwriting-2024/train/aa5cbbf27713f38e.inkml,f(\infty)\ne\sqrt{2}
160438,data/mathwriting-2024/train/5966befa7704399b.inkml,F=\frac{m_{1}m_{2}}{r^{2}}
160439,data/mathwriting-2024/train/964caa75d1011c0f.inkml,Fr=\frac{u_{0}^{2}}{g_{0}r_{0}}
160440,data/mathwriting-2024/train/2dd8ed3fd91af044.inkml,E_{k}=\frac{mv^{2}}{2}
160441,data/mathwriting-2024/train/dcd47418bd055626.inkml,B\backslash A=\{x\in B|x\notin A\}
160442,data/mathwriting-2024/train/d681473e5cd2a273.inkml,\tilde{d}=\frac{gcs}{\sqrt{\frac{g_{7}g_{2}}{g_{7}\cdot g_{2}}}}
160443,data/mathwriting-2024/train/66c3498ce39727d5.inkml,"C_{1},C_{2},\lambda_{+},\lambda_{-}>0"
160444,data/mathwriting-2024/train/3804928c058ef74f.inkml,\frac{f_{h}}{f_{y}}=\frac{1}{\sqrt{1-\frac{s^{5}}{g^{5}}}}
160445,data/mathwriting-2024/train/08fe665e3a998970.inkml,c=t+\sqrt{10}k
160446,data/mathwriting-2024/train/12055fc010de3822.inkml,x[n]*y[n]
160447,data/mathwriting-2024/train/a30fa9b4e10ab991.inkml,U^{a}=\frac{dX^{a}}{d\tau}
160448,data/mathwriting-2024/train/46a3000f638ddc45.inkml,e^{38^{38^{38^{322}}}}
160449,data/mathwriting-2024/train/b1eada1b53b31117.inkml,\frac{d^{n}Y}{dx^{n}}
160450,data/mathwriting-2024/train/523a8a953a7d918d.inkml,Z(p^{\infty})=Z[1/p]/Z
160451,data/mathwriting-2024/train/3fe555b0ddff5d11.inkml,h=2\sqrt{\epsilon|\frac{f(x)}{f^{\prime\prime}(x)}|}
160452,data/mathwriting-2024/train/15a32eeb3a0f2415.inkml,\frac{35\sqrt{\pi}}{64}
160453,data/mathwriting-2024/train/e7acf0acfe08f5d9.inkml,h(\tilde{y})
160454,data/mathwriting-2024/train/b8da0b50ad562948.inkml,x^{+}=\frac{t+x}{\sqrt{2}}
160455,data/mathwriting-2024/train/4d67d167bfe2c314.inkml,(9^{10}-(\frac{\sqrt{2}}{10})^{4})
160456,data/mathwriting-2024/train/9de40ca880f2cf0a.inkml,\mu(\varphi_{t}(U)\cap U)=0
160457,data/mathwriting-2024/train/de7403b5ef475173.inkml,n!\sim\sqrt{2\pi n}(\frac{n}{e})^{n}
160458,data/mathwriting-2024/train/c0eeb4cec736a194.inkml,r=\frac{s}{2}\sqrt{d}
160459,data/mathwriting-2024/train/26ab143f01ed5b6e.inkml,\frac{dA}{dt}
160460,data/mathwriting-2024/train/67111d89a45610ac.inkml,K=H+\frac{\partial G_{3}}{\partial t}
160461,data/mathwriting-2024/train/54404e20ce7b46a6.inkml,"\frac{\partial l(\theta|X,Y)}{\partial\theta}=0"
160462,data/mathwriting-2024/train/7b26db28a6aef03f.inkml,\int_{0}^{t}Y(r)dr
160463,data/mathwriting-2024/train/e91cd5029c02315c.inkml,(x+y)^{n}=\sum_{k=0}^{n}(\begin{matrix}n\\ k\end{matrix})x^{n-k}y^{k}
160464,data/mathwriting-2024/train/b586b5a6a862bb75.inkml,"\kappa\notin\{\lambda,\mu\}"
160465,data/mathwriting-2024/train/a6293f6739d8a0fd.inkml,a=\frac{M}{m}g
160466,data/mathwriting-2024/train/f7d182b8ecf85c6f.inkml,u:=\int_{a}^{b}v(t)dt
160467,data/mathwriting-2024/train/f55094077dd52fca.inkml,(7+142)^{5}\cdot2-4
160468,data/mathwriting-2024/train/e92a7a8984871da0.inkml,\tilde{t}_{j}
160469,data/mathwriting-2024/train/d1b52db2067599c4.inkml,(\frac{96}{387})^{\frac{10}{2}}
160470,data/mathwriting-2024/train/5f77aa375c198d9f.inkml,{19^{1}}^{\frac{272}{298}}
160471,data/mathwriting-2024/train/a756d469c964daef.inkml,((3-\sqrt{420})-\frac{\sqrt{75}}{409}+168)
160472,data/mathwriting-2024/train/d9970ffb4b684ac0.inkml,g=(\begin{matrix}a&b\\ c&d\end{matrix})
160473,data/mathwriting-2024/train/080b00d906b0338a.inkml,P_{L}=\frac{\sum(p_{n}\cdot q_{0})}{\sum(p_{0}\cdot q_{0})}
160474,data/mathwriting-2024/train/84b108a284ad697b.inkml,\int_{-\infty}^{a}
160475,data/mathwriting-2024/train/76eade2f335f7cd9.inkml,\Gamma_{i}\equiv\frac{1}{\sqrt{1+\frac{v_{i}\cdot v_{i}}{t^{0}}}}
160476,data/mathwriting-2024/train/7ad16a97a0c3be5b.inkml,(\frac{6}{10})^{(\frac{58}{399}\cdot395)}
160477,data/mathwriting-2024/train/e82f04f57b750264.inkml,"r(K_{m}+\overline{K_{n}},K_{p}+\overline{K_{q}})"
160478,data/mathwriting-2024/train/f1f399daa6a8c015.inkml,\frac{405^{6}+18}{\frac{6^{37}}{6}}
160479,data/mathwriting-2024/train/d8c28d9c6644fbdc.inkml,\frac{\partial u_{i}}{\partial p_{j}}<0
160480,data/mathwriting-2024/train/51bfd3c32e309a05.inkml,\frac{\sqrt{8}^{334}-10}{{89^{14}}^{\sqrt{10}}}
160481,data/mathwriting-2024/train/2c02c405ad2d522c.inkml,\frac{\sqrt{5}}{2}(3sin^{2}(\phi)-1)
160482,data/mathwriting-2024/train/48cee8d1f0b4e6d8.inkml,\frac{\frac{380}{454}}{(35-465)}
160483,data/mathwriting-2024/train/39be4a1cecb5a424.inkml,u(\vec{x})=\vec{p}\cdot(\vec{x}-\vec{x_{0}})
160484,data/mathwriting-2024/train/a9efe474eee9476e.inkml,u
160485,data/mathwriting-2024/train/69217ae5fc70eaec.inkml,\overline{4}3m
160486,data/mathwriting-2024/train/5484e257d1fbbc3f.inkml,E\rightarrow\hat{E}^{+}
160487,data/mathwriting-2024/train/ff7d5bf612e1a5a4.inkml,\frac{U}{t}\sim\nu\frac{U}{y^{2}}
160488,data/mathwriting-2024/train/558eb85ceab2588f.inkml,\int_{Q}r^{2}dm
160489,data/mathwriting-2024/train/1a77b6bca89e228b.inkml,\hat{H}^{\prime}
160490,data/mathwriting-2024/train/b88b6ff8bab70940.inkml,\int_{a}^{b}(f(x))^{2}dx
160491,data/mathwriting-2024/train/76ad86fa02f4e5f3.inkml,\frac{e^{iz}-1}{z^{2}}
160492,data/mathwriting-2024/train/c0d158d3a38cdbd7.inkml,\frac{d}{d\tau}
160493,data/mathwriting-2024/train/9dcc3d8521a58452.inkml,(\begin{matrix}0&1\\ -1&-1\end{matrix})
160494,data/mathwriting-2024/train/c1f1fe3cf6282834.inkml,\frac{f_{p}}{f_{y}}=\frac{9}{\sqrt{9\cdot\frac{v^{0}}{c^{0}}}}
160495,data/mathwriting-2024/train/822f00224eb286bc.inkml,\frac{386+9}{\sqrt{158}}+(\frac{363}{2}+4)
160496,data/mathwriting-2024/train/81c24d5edaec7452.inkml,\omega\in\Lambda^{k+1}(M)
160497,data/mathwriting-2024/train/b28324243f20bfd4.inkml,\frac{1}{3}s^{3}
160498,data/mathwriting-2024/train/202e2b21d0162140.inkml,({\sqrt{56}^{5}}^{1}+10^{\sqrt{5}})
160499,data/mathwriting-2024/train/52b18dfd31298a9e.inkml,x=\frac{1-x}{2+\phi}
160500,data/mathwriting-2024/train/89efdcc2fd13cc5a.inkml,\gamma(t)=(\begin{matrix}t\\ t^{2}\end{matrix})
160501,data/mathwriting-2024/train/3feb975a61e3f531.inkml,"(1-2x_{0})\in(-1,1)"
160502,data/mathwriting-2024/train/92f1e5ecb813c108.inkml,(467/448-168)\cdot\frac{136-8}{4}
160503,data/mathwriting-2024/train/cf2604df0cf4daa0.inkml,"\langle3,1-\sqrt{-5}\rangle"
160504,data/mathwriting-2024/train/45e6e6ccf977ecd1.inkml,\sum_{n=0}^{N}(\begin{matrix}N\\ n\end{matrix})^{2}=(\begin{matrix}2N\\ N\end{matrix})
160505,data/mathwriting-2024/train/b318b7ac8f113faa.inkml,N_{\alpha}^{l}
160506,data/mathwriting-2024/train/4c56343ad32eebcb.inkml,A=[\begin{matrix}4&1\\ 6&3\end{matrix}]
160507,data/mathwriting-2024/train/3ae5a69f546193b2.inkml,[\begin{matrix}-1&0\\ 0&1\end{matrix}]
160508,data/mathwriting-2024/train/b4842cb621923e0d.inkml,>\sqrt{x}
160509,data/mathwriting-2024/train/5fd0164ebf8123ed.inkml,k=\frac{c}{\sqrt[4]{+\frac{d_{1}}{6}}}
160510,data/mathwriting-2024/train/9617fac0db70ba13.inkml,\hat{S}=\frac{\hbar}{2}\sigma
160511,data/mathwriting-2024/train/7e82bfef7af61929.inkml,v\approx\frac{L^{2}}{2r}
160512,data/mathwriting-2024/train/143b6a2d46c2cc5c.inkml,\frac{d}{2}
160513,data/mathwriting-2024/train/ed4b8a0ad57e1e67.inkml,\frac{\partial^{2}C}{\partial S^{2}}
160514,data/mathwriting-2024/train/b40327200cdadbfd.inkml,\frac{dM}{dt}
160515,data/mathwriting-2024/train/51b9ce1c1b1e4a59.inkml,sinx^{2}
160516,data/mathwriting-2024/train/77bcf42bb3c8c909.inkml,\int f(x)d\alpha(x)
160517,data/mathwriting-2024/train/a7b85f1a64372ed7.inkml,\int_{L}f(z)dz
160518,data/mathwriting-2024/train/17e883f46bbded54.inkml,"(x,g)\mapsto(x,x\cdot g)"
160519,data/mathwriting-2024/train/03793c28caf2e95d.inkml,(\begin{matrix}m+1\\ k\end{matrix})
160520,data/mathwriting-2024/train/d8c84f313cf2535e.inkml,\gamma_{0}=[\begin{matrix}0&1\\ 1&0\end{matrix}]
160521,data/mathwriting-2024/train/e963060a579d65d4.inkml,H=pK_{a}+1.74
160522,data/mathwriting-2024/train/4ebc9069cf8f5ddc.inkml,P=\frac{m_{8}v}{\sqrt{7-\frac{v^{5}}{u^{5}}}}
160523,data/mathwriting-2024/train/f534f3841da3b5fd.inkml,\rho_{x^{n}(m)}
160524,data/mathwriting-2024/train/d466a67f620dc2fc.inkml,g=\prod_{i\in I}(X-\alpha_{i})
160525,data/mathwriting-2024/train/0601c33ae5800d3b.inkml,\dot{m}(t)=\frac{K}{\Sigma}F(t)
160526,data/mathwriting-2024/train/86c1147ecc204efe.inkml,B<\frac{1}{M}\cdot\frac{1}{2T}
160527,data/mathwriting-2024/train/0a39095d9c636b3e.inkml,\frac{2^{5}}{\frac{1^{3}}{375}}
160528,data/mathwriting-2024/train/63958b53a72d68b5.inkml,(-1+e^{-t})
160529,data/mathwriting-2024/train/e92a2d91438fde06.inkml,\dot{x}=-\frac{c}{qB}\frac{\partial V}{\partial y}
160530,data/mathwriting-2024/train/85db1de85792433a.inkml,K=K_{+}\oplus K_{-}
160531,data/mathwriting-2024/train/0a037846d56ce4de.inkml,"c_{t+1},c_{t+2},...,c_{t+n}"
160532,data/mathwriting-2024/train/65c4341a119fe814.inkml,\frac{\lambda e^{-\lambda\theta}}{1-e^{-2\pi\lambda}}
160533,data/mathwriting-2024/train/57e50df43523179e.inkml,||x+y||^{2}
160534,data/mathwriting-2024/train/6065a6be3a448520.inkml,"e(g^{x},g^{y})=e(g,g^{z})"
160535,data/mathwriting-2024/train/f31d6dfe1ec519e4.inkml,\overline{z-w}=\overline{z}-\overline{w}
160536,data/mathwriting-2024/train/3adb35931cfeabb3.inkml,80^{80^{80^{80^{...}}}}
160537,data/mathwriting-2024/train/f6bfb65eb24f6c51.inkml,\frac{4}{\sqrt{4-\frac{v^{9}}{x^{9}}}}
160538,data/mathwriting-2024/train/17d9d3150b891424.inkml,(\begin{matrix}n\\ t\end{matrix})
160539,data/mathwriting-2024/train/a3fa76dce9d02659.inkml,"\{e_{1},...,e_{n}\}\subset H_{1}"
160540,data/mathwriting-2024/train/8aa503f63a50e19f.inkml,(\frac{\sqrt{1}}{288})^{4}\cdot9-9^{\sqrt{10}}
160541,data/mathwriting-2024/train/affeffcdd9c8a23c.inkml,497/132^{(7\cdot152)^{\sqrt{202}}}
160542,data/mathwriting-2024/train/f42acf11e5e6aa2e.inkml,k^{k^{\cdot^{\cdot^{k^{k}}}}}
160543,data/mathwriting-2024/train/f71f668f97d3b08f.inkml,{448\cdot246^{452}}^{\frac{2}{148}}
160544,data/mathwriting-2024/train/40c33fd24edd329f.inkml,(\begin{matrix}x\\ k\end{matrix})
160545,data/mathwriting-2024/train/b9961431cdc3c076.inkml,F=\frac{L}{4\pi r^{2}}
160546,data/mathwriting-2024/train/99c556a54fc2a786.inkml,\partial^{2}f/\partial x^{2}
160547,data/mathwriting-2024/train/ee93036ccf0314b8.inkml,Fr=\frac{u_{0}}{\sqrt{g_{0}l_{0}}}
160548,data/mathwriting-2024/train/59d1208f961e2da9.inkml,z\equiv\frac{1}{u}
160549,data/mathwriting-2024/train/03a61b59b04430cb.inkml,\frac{1}{q_{f}}=\frac{C+D/q_{i}}{A+B/q_{i}}
160550,data/mathwriting-2024/train/8e7dbdecb64394ee.inkml,"lim_{(r,s)\rightarrow(\infty,\infty)}\frac{2\pi r}{s}"
160551,data/mathwriting-2024/train/782856759a557910.inkml,|a||b||sin\theta|
160552,data/mathwriting-2024/train/82d261e771f954e4.inkml,m(x)=\frac{1}{\pi|1-x^{2}|}
160553,data/mathwriting-2024/train/cd33a7a8a306a34a.inkml,"\hat{f}(k,y)=C(k)F(k,y)"
160554,data/mathwriting-2024/train/9d01156dde6ce318.inkml,\alpha_{i}=\frac{w_{i}}{V_{\infty}}(9)
160555,data/mathwriting-2024/train/ed38f197747d2bcd.inkml,\frac{\partial V}{\partial p}
160556,data/mathwriting-2024/train/847c8434782ec8e8.inkml,{v^{\chi}}^{\varphi}
160557,data/mathwriting-2024/train/00cb1b9ba794cee8.inkml,1/\sqrt{\epsilon_{0}\mu_{0}}
160558,data/mathwriting-2024/train/0080ae2ec5f55db8.inkml,(\begin{matrix}n\\ 5\end{matrix})
160559,data/mathwriting-2024/train/b6a1e09b31e72c41.inkml,\frac{x^{2}}{2}\alpha-y
160560,data/mathwriting-2024/train/877e2ec2c8241796.inkml,\frac{\partial C_{v}}{\partial\sigma}
160561,data/mathwriting-2024/train/ca30f70b775420e7.inkml,\frac{\lambda}{L}=\frac{\mu}{\rho L}\sqrt{\frac{\pi m}{2k_{B}T}}
160562,data/mathwriting-2024/train/3edb4607eaab3871.inkml,\int V(t)I(t)dt
160563,data/mathwriting-2024/train/4ad5f44507d9e97d.inkml,a^{a^{-^{-^{a^{a}}}}}
160564,data/mathwriting-2024/train/3596ddbb4226102c.inkml,||.||
160565,data/mathwriting-2024/train/77326eb0474be9c9.inkml,(\begin{matrix}0&i\\ i&0\end{matrix})
160566,data/mathwriting-2024/train/e540a87bf78b1ff6.inkml,\zeta(s)=\overline{\zeta(\overline{s})}
160567,data/mathwriting-2024/train/8fc3c0361ac4ae41.inkml,\frac{\frac{4}{60}}{1}-1^{3}\cdot395
160568,data/mathwriting-2024/train/26801794a4194a41.inkml,\pm\frac{\sqrt{1+tan^{2}\theta}}{tan\theta}
160569,data/mathwriting-2024/train/037b4c2db43bb0ec.inkml,\frac{log(4)}{log(2+2cos(85^{\circ}))}
160570,data/mathwriting-2024/train/903a5368689bcc3c.inkml,\frac{\partial L}{\partial f_{x_{i}}}
160571,data/mathwriting-2024/train/75921ec2dc24dea1.inkml,r=\sqrt{x^{2}+y^{2}}
160572,data/mathwriting-2024/train/b9192303c93d82de.inkml,"(M\otimes E,(w,e))"
160573,data/mathwriting-2024/train/b89cb1152f6d56c7.inkml,W=PT
160574,data/mathwriting-2024/train/b7e8a48be3797cee.inkml,dX_{t}=-Xdt+\sqrt{2}dW_{t}
160575,data/mathwriting-2024/train/6c4a000098f8b1fe.inkml,"(X,Y)\mapsto\nabla_{X}Y"
160576,data/mathwriting-2024/train/6b92b92ac87a4df4.inkml,"\vartheta(KG_{n,k})=(\begin{matrix}n-1\\ k-1\end{matrix})"
160577,data/mathwriting-2024/train/a7e474fc74ac7f19.inkml,\omega_{f}^{\nu}
160578,data/mathwriting-2024/train/10ab4124a8d1263d.inkml,{329^{327}}^{(5-87)}
160579,data/mathwriting-2024/train/ffb579dbbc633374.inkml,"\delta_{y}(s)=(y,s^{\prime})"
160580,data/mathwriting-2024/train/aa5cfd89ba83ba40.inkml,"b^{\prime}=b^{2},c^{\prime}=\sqrt{c}"
160581,data/mathwriting-2024/train/e1835e15176b1c62.inkml,\sum_{g\in G}f_{g}g
160582,data/mathwriting-2024/train/52a4fc6dd7ca65ac.inkml,\frac{\partial u}{\partial t}-Lu\ge0
160583,data/mathwriting-2024/train/376dfac6d8d4ec21.inkml,|H(s)|^{2}=H(s)\overline{H(s)}
160584,data/mathwriting-2024/train/33593805a2282f3c.inkml,"p\in(0,0.5)"
160585,data/mathwriting-2024/train/d1cfe6bf677bbfbf.inkml,\hat{L}_{z}
160586,data/mathwriting-2024/train/88dc4a2277880019.inkml,\frac{\partial\pi}{\partial N}=0
160587,data/mathwriting-2024/train/e1c3d52811b3b178.inkml,P_{i}\pi(a)P_{i}=a
160588,data/mathwriting-2024/train/80133fe8ca529737.inkml,\int cos^{2}xdx
160589,data/mathwriting-2024/train/4f3e924344521f75.inkml,(\begin{matrix}c_{k}\\ k\end{matrix})
160590,data/mathwriting-2024/train/c176d044adb56574.inkml,\dot{\sigma}
160591,data/mathwriting-2024/train/dbccee2ab71c9911.inkml,2^{i}*n_{i}
